millis, Pressure, Altitude X, Y, Z, Longatude, Latitude, Elevator, L Aielron, R Aileron, Rudder, Desired Roll
4798,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4808,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4818,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4828,99345.39,-763.92,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4837,99345.39,-763.92,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4847,99345.39,-763.92,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4858,99345.39,-763.92,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4868,99339.00,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4878,99339.00,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4888,99339.00,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4898,99344.39,-763.88,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4908,99344.39,-763.88,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4918,99344.39,-763.88,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4928,99344.39,-763.88,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4936,99339.22,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4947,99339.22,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4957,99339.22,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4968,99339.55,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4978,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4988,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4998,99340.35,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
5008,99341.12,-763.76,0.00,0.06,3.31,0.00,0.00,46,77,102,112,0.00,
5018,99341.12,-763.76,0.00,0.06,3.31,0.00,0.00,46,77,102,112,0.00,
5028,99341.12,-763.76,0.00,0.06,3.31,0.00,0.00,46,77,102,112,0.00,
5039,99341.12,-763.61,0.00,0.06,3.31,0.00,0.00,46,77,102,112,0.00,
5049,99337.05,-763.61,0.00,0.06,3.31,0.00,0.00,46,77,102,112,0.00,
5058,99337.05,-763.61,0.00,0.06,3.31,0.00,0.00,46,77,102,112,0.00,
